"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"vectorList","vectorList","d","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/Vec3D","aj","net/minecraft/src","0"
"nextVector","nextVector","e","I","I","net/minecraft/src/Vec3D","aj","net/minecraft/src","0"
"yCoord","yCoord","b","D","D","net/minecraft/src/Vec3D","aj","net/minecraft/src","0"
"xCoord","xCoord","a","D","D","net/minecraft/src/Vec3D","aj","net/minecraft/src","0"
"zCoord","zCoord","c","D","D","net/minecraft/src/Vec3D","aj","net/minecraft/src","0"
"renderBlocks","renderBlocks","e","Lnet/minecraft/src/RenderBlocks;","Lbc;","net/minecraft/src/Render","ak","net/minecraft/src","0"
"shadowOpaque","shadowOpaque","c","F","F","net/minecraft/src/Render","ak","net/minecraft/src","0"
"shadowSize","shadowSize","b","F","F","net/minecraft/src/Render","ak","net/minecraft/src","0"
"renderManager","renderManager","a","Lnet/minecraft/src/RenderManager;","Lkx;","net/minecraft/src/Render","ak","net/minecraft/src","0"
"modelBase","modelBase","d","Lnet/minecraft/src/ModelBase;","Lfo;","net/minecraft/src/Render","ak","net/minecraft/src","0"
"triggerMobType","triggerMobType","a","Lnet/minecraft/src/EnumMobType;","Ljs;","net/minecraft/src/BlockPressurePlate","al","net/minecraft/src","0"
"unusedBool2","unusedBool2","a","Z","Z","net/minecraft/src/EntityCow","am","net/minecraft/src","0"
"craftMatrix","craftMatrix","c","Lnet/minecraft/src/IInventory;","Lgh;","net/minecraft/src/SlotCrafting","an","net/minecraft/src","0"
"ticksInGround","ticksInGround","h","I","I","net/minecraft/src/EntitySnowball","ao","net/minecraft/src","0"
"ticksInAir","ticksInAir","i","I","I","net/minecraft/src/EntitySnowball","ao","net/minecraft/src","0"
"thrower","thrower","g","Lnet/minecraft/src/EntityLiving;","Lge;","net/minecraft/src/EntitySnowball","ao","net/minecraft/src","0"
"xTile","xTile","b","I","I","net/minecraft/src/EntitySnowball","ao","net/minecraft/src","0"
"throwableShake","throwableShake","a","I","I","net/minecraft/src/EntitySnowball","ao","net/minecraft/src","0"
"zTile","zTile","d","I","I","net/minecraft/src/EntitySnowball","ao","net/minecraft/src","0"
"yTile","yTile","c","I","I","net/minecraft/src/EntitySnowball","ao","net/minecraft/src","0"
"inGround","inGround","f","Z","Z","net/minecraft/src/EntitySnowball","ao","net/minecraft/src","0"
"inTile","inTile","e","I","I","net/minecraft/src/EntitySnowball","ao","net/minecraft/src","0"
"list","list","c","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/CraftingInventoryCB","ar","net/minecraft/src","0"
"errorTitle","errorTitle","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/GuiErrorScreen","as","net/minecraft/src","0"
"errorException","errorException","h","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/GuiErrorScreen","as","net/minecraft/src","0"
"red","red","g","[F","[F","net/minecraft/src/TextureLavaFX","at","net/minecraft/src","0"
"blue","blue","i","[F","[F","net/minecraft/src/TextureLavaFX","at","net/minecraft/src","0"
"green","green","h","[F","[F","net/minecraft/src/TextureLavaFX","at","net/minecraft/src","0"
"alpha","alpha","j","[F","[F","net/minecraft/src/TextureLavaFX","at","net/minecraft/src","0"
"isomPreview","isomPreview","a","Lnet/minecraft/src/CanvasIsomPreview;","Lad;","net/minecraft/isom/IsomPreviewApplet","net/minecraft/isom/IsomPreviewApplet","net/minecraft/isom","0"
"blockID","blockID","a","I","I","net/minecraft/src/ItemBlock","av","net/minecraft/src","0"
"options","options","i","Lnet/minecraft/src/GameSettings;","Lfr;","net/minecraft/src/GuiOptions","ay","net/minecraft/src","0"
"parentScreen","parentScreen","h","Lnet/minecraft/src/GuiScreen;","Lbh;","net/minecraft/src/GuiOptions","ay","net/minecraft/src","0"
"screenTitle","screenTitle","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/GuiOptions","ay","net/minecraft/src","0"
"eligibleChunksForSpawning","eligibleChunksForSpawning","d","Ljava/util/Set;","Ljava/util/Set;","net/minecraft/src/SpawnerAnimals","az","net/minecraft/src","0"
"entityType","entityType","b","Ljava/lang/Class;","Ljava/lang/Class;","net/minecraft/src/SpawnerAnimals","az","net/minecraft/src","0"
"entities","entities","c","[Ljava/lang/Class;","[Ljava/lang/Class;","net/minecraft/src/SpawnerAnimals","az","net/minecraft/src","0"
"maxSpawns","maxSpawns","a","I","I","net/minecraft/src/SpawnerAnimals","az","net/minecraft/src","0"
"stepSoundName","stepSoundName","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/StepSound","bb","net/minecraft/src","0"
"stepSoundPitch","stepSoundPitch","c","F","F","net/minecraft/src/StepSound","bb","net/minecraft/src","0"
"stepSoundVolume","stepSoundVolume","b","F","F","net/minecraft/src/StepSound","bb","net/minecraft/src","0"
"flipTexture","flipTexture","c","Z","Z","net/minecraft/src/RenderBlocks","bc","net/minecraft/src","0"
"overrideBlockTexture","overrideBlockTexture","b","I","I","net/minecraft/src/RenderBlocks","bc","net/minecraft/src","0"
"renderAllFaces","renderAllFaces","d","Z","Z","net/minecraft/src/RenderBlocks","bc","net/minecraft/src","0"
"blockAccess","blockAccess","a","Lnet/minecraft/src/IBlockAccess;","Lnm;","net/minecraft/src/RenderBlocks","bc","net/minecraft/src","0"
"mobID","mobID","b","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/TileEntityMobSpawner","bd","net/minecraft/src","0"
"delay","delay","a","I","I","net/minecraft/src/TileEntityMobSpawner","bd","net/minecraft/src","0"
"yaw","yaw","c","D","D","net/minecraft/src/TileEntityMobSpawner","bd","net/minecraft/src","0"
"prevYaw","prevYaw","d","D","D","net/minecraft/src/TileEntityMobSpawner","bd","net/minecraft/src","0"
"tryCheckOcclusionCapable","tryCheckOcclusionCapable","a","Z","Z","net/minecraft/src/OpenGlCapsChecker","be","net/minecraft/src","0"
"closing","closing","c","Z","Z","net/minecraft/src/ThreadDownloadResources","bf","net/minecraft/src","0"
"mc","mc","b","Lnet/minecraft/client/Minecraft;","Lnet/minecraft/client/Minecraft;","net/minecraft/src/ThreadDownloadResources","bf","net/minecraft/src","0"
"resourcesFolder","resourcesFolder","a","Ljava/io/File;","Ljava/io/File;","net/minecraft/src/ThreadDownloadResources","bf","net/minecraft/src","0"
"torchActive","torchActive","a","Z","Z","net/minecraft/src/BlockRedstoneTorch","bg","net/minecraft/src","0"
"torchUpdates","torchUpdates","b","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/BlockRedstoneTorch","bg","net/minecraft/src","0"
"height","height","d","I","I","net/minecraft/src/GuiScreen","bh","net/minecraft/src","0"
"controlList","controlList","e","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/GuiScreen","bh","net/minecraft/src","0"
"width","width","c","I","I","net/minecraft/src/GuiScreen","bh","net/minecraft/src","0"
"fontRenderer","fontRenderer","g","Lnet/minecraft/src/FontRenderer;","Lkd;","net/minecraft/src/GuiScreen","bh","net/minecraft/src","0"
"allowUserInput","allowUserInput","f","Z","Z","net/minecraft/src/GuiScreen","bh","net/minecraft/src","0"
"mc","mc","b","Lnet/minecraft/client/Minecraft;","Lnet/minecraft/client/Minecraft;","net/minecraft/src/GuiScreen","bh","net/minecraft/src","0"
"selectedButton","selectedButton","a","Lnet/minecraft/src/GuiButton;","Lfk;","net/minecraft/src/GuiScreen","bh","net/minecraft/src","0"
"mc","mc","bg","Lnet/minecraft/client/Minecraft;","Lnet/minecraft/client/Minecraft;","net/minecraft/src/EntityPlayerSP","bi","net/minecraft/src","0"
"movementInput","movementInput","a","Lnet/minecraft/src/MovementInput;","Llv;","net/minecraft/src/EntityPlayerSP","bi","net/minecraft/src","0"
"pathIndex","pathIndex","c","I","I","net/minecraft/src/PathEntity","bl","net/minecraft/src","0"
"points","points","b","[Lnet/minecraft/src/PathPoint;","[La;","net/minecraft/src/PathEntity","bl","net/minecraft/src","0"
"pathLength","pathLength","a","I","I","net/minecraft/src/PathEntity","bl","net/minecraft/src","0"
"collectedEntityId","collectedEntityId","a","I","I","net/minecraft/src/Packet22Collect","bm","net/minecraft/src","0"
"collectorEntityId","collectorEntityId","b","I","I","net/minecraft/src/Packet22Collect","bm","net/minecraft/src","0"
"posZ","posZ","e","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"isWaitingOnOcclusionQuery","isWaitingOnOcclusionQuery","y","Z","Z","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"sizeHeight","sizeHeight","g","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"posXMinus","posXMinus","i","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"posZMinus","posZMinus","k","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"posYClip","posYClip","m","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"isChunkLit","isChunkLit","A","Z","Z","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"posXPlus","posXPlus","q","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"isInitialized","isInitialized","E","Z","Z","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"posZPlus","posZPlus","s","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"rendererRadius","rendererRadius","t","F","F","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"glOcclusionQuery","glOcclusionQuery","z","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"isInFrustum","isInFrustum","o","Z","Z","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"worldObj","worldObj","a","Lnet/minecraft/src/World;","Lcn;","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"needsUpdate","needsUpdate","u","Z","Z","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"posX","posX","c","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"sizeWidth","sizeWidth","f","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"sizeDepth","sizeDepth","h","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"isVisible","isVisible","x","Z","Z","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"tileEntities","tileEntities","F","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"posYMinus","posYMinus","j","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"posXClip","posXClip","l","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"posZClip","posZClip","n","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"posYPlus","posYPlus","r","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"tileEntityRenderers","tileEntityRenderers","B","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"chunkIndex","chunkIndex","w","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"rendererBoundingBox","rendererBoundingBox","v","Lnet/minecraft/src/AxisAlignedBB;","Lcf;","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"skipRenderPass","skipRenderPass","p","[Z","[Z","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"chunksUpdated","chunksUpdated","b","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"tessellator","tessellator","D","Lnet/minecraft/src/Tessellator;","Lho;","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"posY","posY","d","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"glRenderList","glRenderList","C","I","I","net/minecraft/src/WorldRenderer","bn","net/minecraft/src","0"
"sheared","sheared","a","Z","Z","net/minecraft/src/EntitySheep","bo","net/minecraft/src","0"
"worldObj","worldObj","a","Lnet/minecraft/src/World;","Lcn;","net/minecraft/src/EffectRenderer","bq","net/minecraft/src","0"
"rand","rand","d","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/src/EffectRenderer","bq","net/minecraft/src","0"
"fxLayers","fxLayers","b","[Ljava/util/List;","[Ljava/util/List;","net/minecraft/src/EffectRenderer","bq","net/minecraft/src","0"
"renderEngine","renderEngine","c","Lnet/minecraft/src/RenderEngine;","Ley;","net/minecraft/src/EffectRenderer","bq","net/minecraft/src","0"
"damageVsEntity","damageVsEntity","aZ","I","I","net/minecraft/src/ItemTool","bs","net/minecraft/src","0"
"blocksEffectiveAgainst","blocksEffectiveAgainst","aX","[Lnet/minecraft/src/Block;","[Lly;","net/minecraft/src/ItemTool","bs","net/minecraft/src","0"
"toolMaterial","toolMaterial","a","I","I","net/minecraft/src/ItemTool","bs","net/minecraft/src","0"
"efficiencyOnProperMaterial","efficiencyOnProperMaterial","aY","F","F","net/minecraft/src/ItemTool","bs","net/minecraft/src","0"
"projectionMatrix","projectionMatrix","b","[F","[F","net/minecraft/src/ClippingHelper","bt","net/minecraft/src","0"
"clippingMatrix","clippingMatrix","d","[F","[F","net/minecraft/src/ClippingHelper","bt","net/minecraft/src","0"
"frustum","frustum","a","[[F","[[F","net/minecraft/src/ClippingHelper","bt","net/minecraft/src","0"
"modelviewMatrix","modelviewMatrix","c","[F","[F","net/minecraft/src/ClippingHelper","bt","net/minecraft/src","0"
"armorFilenamePrefix","armorFilenamePrefix","i","[Ljava/lang/String;","[Ljava/lang/String;","net/minecraft/src/RenderPlayer","bu","net/minecraft/src","0"
"modelArmor","modelArmor","h","Lnet/minecraft/src/ModelBiped;","Lcr;","net/minecraft/src/RenderPlayer","bu","net/minecraft/src","0"
"modelArmorChestplate","modelArmorChestplate","g","Lnet/minecraft/src/ModelBiped;","Lcr;","net/minecraft/src/RenderPlayer","bu","net/minecraft/src","0"
"modelBipedMain","modelBipedMain","f","Lnet/minecraft/src/ModelBiped;","Lcr;","net/minecraft/src/RenderPlayer","bu","net/minecraft/src","0"
"ingredientMap","ingredientMap","d","[I","[I","net/minecraft/src/CraftingRecipe","bv","net/minecraft/src","0"
"width","width","b","I","I","net/minecraft/src/CraftingRecipe","bv","net/minecraft/src","0"
"resultId","resultId","a","I","I","net/minecraft/src/CraftingRecipe","bv","net/minecraft/src","0"
"height","height","c","I","I","net/minecraft/src/CraftingRecipe","bv","net/minecraft/src","0"
"resultStack","resultStack","e","Lnet/minecraft/src/ItemStack;","Lev;","net/minecraft/src/CraftingRecipe","bv","net/minecraft/src","0"
"rand","rand","d","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/src/RenderPainting","bw","net/minecraft/src","0"
"defaultLightValue","defaultLightValue","c","I","I","net/minecraft/src/EnumSkyBlock","by","net/minecraft/src","0"
"Block","Block","b","Lnet/minecraft/src/EnumSkyBlock;","Lby;","net/minecraft/src/EnumSkyBlock","by","net/minecraft/src","0"
"Sky","Sky","a","Lnet/minecraft/src/EnumSkyBlock;","Lby;","net/minecraft/src/EnumSkyBlock","by","net/minecraft/src","0"
"yPosition","yPosition","b","I","I","net/minecraft/src/Packet51MapChunk","bz","net/minecraft/src","0"
"xPosition","xPosition","a","I","I","net/minecraft/src/Packet51MapChunk","bz","net/minecraft/src","0"
"xSize","xSize","d","I","I","net/minecraft/src/Packet51MapChunk","bz","net/minecraft/src","0"
"zPosition","zPosition","c","I","I","net/minecraft/src/Packet51MapChunk","bz","net/minecraft/src","0"
"zSize","zSize","f","I","I","net/minecraft/src/Packet51MapChunk","bz","net/minecraft/src","0"
"ySize","ySize","e","I","I","net/minecraft/src/Packet51MapChunk","bz","net/minecraft/src","0"
"tempLength","tempLength","h","I","I","net/minecraft/src/Packet51MapChunk","bz","net/minecraft/src","0"
"chunkData","chunkData","g","[B","[B","net/minecraft/src/Packet51MapChunk","bz","net/minecraft/src","0"
"image","image","a","Ljava/awt/image/BufferedImage;","Ljava/awt/image/BufferedImage;","net/minecraft/src/ThreadDownloadImageData","cc","net/minecraft/src","0"
"referenceCount","referenceCount","b","I","I","net/minecraft/src/ThreadDownloadImageData","cc","net/minecraft/src","0"
"textureSetupComplete","textureSetupComplete","d","Z","Z","net/minecraft/src/ThreadDownloadImageData","cc","net/minecraft/src","0"
"textureName","textureName","c","I","I","net/minecraft/src/ThreadDownloadImageData","cc","net/minecraft/src","0"
"isFirst","isFirst","j","Z","Z","net/minecraft/src/PathPoint","a","net/minecraft/src","0"
"totalPathDistance","totalPathDistance","f","F","F","net/minecraft/src/PathPoint","a","net/minecraft/src","0"
"hash","hash","d","I","I","net/minecraft/src/PathPoint","a","net/minecraft/src","0"
"index","index","e","I","I","net/minecraft/src/PathPoint","a","net/minecraft/src","0"
"yCoord","yCoord","b","I","I","net/minecraft/src/PathPoint","a","net/minecraft/src","0"
"zCoord","zCoord","c","I","I","net/minecraft/src/PathPoint","a","net/minecraft/src","0"
"xCoord","xCoord","a","I","I","net/minecraft/src/PathPoint","a","net/minecraft/src","0"
"previous","previous","i","Lnet/minecraft/src/PathPoint;","La;","net/minecraft/src/PathPoint","a","net/minecraft/src","0"
"distanceToNext","distanceToNext","g","F","F","net/minecraft/src/PathPoint","a","net/minecraft/src","0"
"distanceToTarget","distanceToTarget","h","F","F","net/minecraft/src/PathPoint","a","net/minecraft/src","0"
"entityPickingUp","entityPickingUp","o","Lnet/minecraft/src/Entity;","Lkh;","net/minecraft/src/EntityPickupFX","cd","net/minecraft/src","0"
"entityToPickUp","entityToPickUp","a","Lnet/minecraft/src/Entity;","Lkh;","net/minecraft/src/EntityPickupFX","cd","net/minecraft/src","0"
"maxAge","maxAge","q","I","I","net/minecraft/src/EntityPickupFX","cd","net/minecraft/src","0"
"age","age","p","I","I","net/minecraft/src/EntityPickupFX","cd","net/minecraft/src","0"
"yOffs","yOffs","r","F","F","net/minecraft/src/EntityPickupFX","cd","net/minecraft/src","0"
"random","random","a","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/src/BlockChest","b","net/minecraft/src","0"
"minY","minY","b","D","D","net/minecraft/src/AxisAlignedBB","cf","net/minecraft/src","0"
"numBoundingBoxesInUse","numBoundingBoxesInUse","h","I","I","net/minecraft/src/AxisAlignedBB","cf","net/minecraft/src","0"
"maxX","maxX","d","D","D","net/minecraft/src/AxisAlignedBB","cf","net/minecraft/src","0"
"maxZ","maxZ","f","D","D","net/minecraft/src/AxisAlignedBB","cf","net/minecraft/src","0"
"boundingBoxes","boundingBoxes","g","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/AxisAlignedBB","cf","net/minecraft/src","0"
"minX","minX","a","D","D","net/minecraft/src/AxisAlignedBB","cf","net/minecraft/src","0"
"minZ","minZ","c","D","D","net/minecraft/src/AxisAlignedBB","cf","net/minecraft/src","0"
"maxY","maxY","e","D","D","net/minecraft/src/AxisAlignedBB","cf","net/minecraft/src","0"
"damagePartialTime","damagePartialTime","i","F","F","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"countEntitiesHidden","countEntitiesHidden","L","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"renderDistance","renderDistance","H","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"minBlockZ","minBlockZ","D","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"unusedGLCallList","unusedGLCallList","e","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"glSkyList","glSkyList","z","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"renderChunksDeep","renderChunksDeep","r","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"renderersSkippingRenderPass","renderersSkippingRenderPass","Q","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"renderersLoaded","renderersLoaded","M","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"frustumCheckOffset","frustumCheckOffset","j","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"prevSortX","prevSortX","f","D","D","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"renderEntitiesStartupCounter","renderEntitiesStartupCounter","I","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"maxBlockX","maxBlockX","E","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"glRenderLists","glRenderLists","R","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"glSkyList2","glSkyList2","A","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"occlusionResult","occlusionResult","c","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"dummyBuf50k","dummyBuf50k","b","[I","[I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"glRenderListBase","glRenderListBase","s","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"renderersBeingClipped","renderersBeingClipped","N","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"prevSortY","prevSortY","g","D","D","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"countEntitiesTotal","countEntitiesTotal","J","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"occlusionEnabled","occlusionEnabled","w","Z","Z","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"maxBlockY","maxBlockY","F","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"allRenderLists","allRenderLists","S","[Lnet/minecraft/src/RenderList;","[Lkw;","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"minBlockX","minBlockX","B","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"cloudTickCounter","cloudTickCounter","x","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"globalRenderBlocks","globalRenderBlocks","u","Lnet/minecraft/src/RenderBlocks;","Lbc;","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"worldRenderers","worldRenderers","o","[Lnet/minecraft/src/WorldRenderer;","[Lbn;","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"renderChunksWide","renderChunksWide","p","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"renderersBeingOccluded","renderersBeingOccluded","O","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"mc","mc","t","Lnet/minecraft/client/Minecraft;","Lnet/minecraft/client/Minecraft;","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"worldRenderersToUpdate","worldRenderersToUpdate","m","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"prevSortZ","prevSortZ","h","D","D","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"countEntitiesRendered","countEntitiesRendered","K","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"maxBlockZ","maxBlockZ","G","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"dummyRenderInt","dummyRenderInt","d","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"minBlockY","minBlockY","C","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"glOcclusionQueryBase","glOcclusionQueryBase","v","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"starGLCallList","starGLCallList","y","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"renderEngine","renderEngine","l","Lnet/minecraft/src/RenderEngine;","Ley;","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"theWorld","theWorld","k","Lnet/minecraft/src/World;","Lcn;","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"sortedWorldRenderers","sortedWorldRenderers","n","[Lnet/minecraft/src/WorldRenderer;","[Lbn;","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"tileEntities","tileEntities","a","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"renderersBeingRendered","renderersBeingRendered","P","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"renderChunksTall","renderChunksTall","q","I","I","net/minecraft/src/RenderGlobal","e","net/minecraft/src","0"
"floatValue","floatValue","a","F","F","net/minecraft/src/NBTTagFloat","f","net/minecraft/src","0"
"chunkX","chunkX","a","I","I","net/minecraft/src/ChunkCache","ci","net/minecraft/src","0"
"chunkZ","chunkZ","b","I","I","net/minecraft/src/ChunkCache","ci","net/minecraft/src","0"
"worldObj","worldObj","d","Lnet/minecraft/src/World;","Lcn;","net/minecraft/src/ChunkCache","ci","net/minecraft/src","0"
