"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"saveExtraChunkData","saveExtraChunkData","b","(LWorld;LChunk;)V","(Lcn;Lga;)V","IChunkLoader","af","net/minecraft/src","0"
"loadChunk","loadChunk","a","(LWorld;II)LChunk;","(Lcn;II)Lga;","IChunkLoader","af","net/minecraft/src","0"
"saveExtraData","saveExtraData","b","()V","()V","IChunkLoader","af","net/minecraft/src","0"
"chunkTick","chunkTick","a","()V","()V","IChunkLoader","af","net/minecraft/src","0"
"saveChunk","saveChunk","a","(LWorld;LChunk;)V","(Lcn;Lga;)V","IChunkLoader","af","net/minecraft/src","0"
"sparkle","sparkle","i","(LWorld;III)V","(Lcn;III)V","BlockRedstoneOre","ai","net/minecraft/src","0"
"glow","glow","h","(LWorld;III)V","(Lcn;III)V","BlockRedstoneOre","ai","net/minecraft/src","0"
"getIntermediateWithYValue","getIntermediateWithYValue","b","(LVec3D;D)LVec3D;","(Laj;D)Laj;","Vec3D","aj","net/minecraft/src","0"
"getIntermediateWithXValue","getIntermediateWithXValue","a","(LVec3D;D)LVec3D;","(Laj;D)Laj;","Vec3D","aj","net/minecraft/src","0"
"crossProduct","crossProduct","b","(LVec3D;)LVec3D;","(Laj;)Laj;","Vec3D","aj","net/minecraft/src","0"
"setComponents","setComponents","e","(DDD)LVec3D;","(DDD)Laj;","Vec3D","aj","net/minecraft/src","0"
"getIntermediateWithZValue","getIntermediateWithZValue","c","(LVec3D;D)LVec3D;","(Laj;D)Laj;","Vec3D","aj","net/minecraft/src","0"
"lengthVector","lengthVector","c","()D","()D","Vec3D","aj","net/minecraft/src","0"
"subtract","subtract","a","(LVec3D;)LVec3D;","(Laj;)Laj;","Vec3D","aj","net/minecraft/src","0"
"addVector","addVector","c","(DDD)LVec3D;","(DDD)Laj;","Vec3D","aj","net/minecraft/src","0"
"createVector","createVector","b","(DDD)LVec3D;","(DDD)Laj;","Vec3D","aj","net/minecraft/src","0"
"createVectorHelper","createVectorHelper","a","(DDD)LVec3D;","(DDD)Laj;","Vec3D","aj","net/minecraft/src","0"
"squareDistanceTo","squareDistanceTo","d","(LVec3D;)D","(Laj;)D","Vec3D","aj","net/minecraft/src","0"
"distanceTo","distanceTo","c","(LVec3D;)D","(Laj;)D","Vec3D","aj","net/minecraft/src","0"
"initialize","initialize","a","()V","()V","Vec3D","aj","net/minecraft/src","0"
"rotateAroundY","rotateAroundY","b","(F)V","(F)V","Vec3D","aj","net/minecraft/src","0"
"rotateAroundX","rotateAroundX","a","(F)V","(F)V","Vec3D","aj","net/minecraft/src","0"
"squareDistanceTo","squareDistanceTo","d","(DDD)D","(DDD)D","Vec3D","aj","net/minecraft/src","0"
"normalize","normalize","b","()LVec3D;","()Laj;","Vec3D","aj","net/minecraft/src","0"
"renderShadow","renderShadow","c","(LEntity;DDDFF)V","(Lkh;DDDFF)V","Render","ak","net/minecraft/src","0"
"doRenderShadowAndFire","doRenderShadowAndFire","b","(LEntity;DDDFF)V","(Lkh;DDDFF)V","Render","ak","net/minecraft/src","0"
"loadDownloadableImageTexture","loadDownloadableImageTexture","a","(Ljava/lang/String;Ljava/lang/String;)V","(Ljava/lang/String;Ljava/lang/String;)V","Render","ak","net/minecraft/src","0"
"doRender","doRender","a","(LEntity;DDDFF)V","(Lkh;DDDFF)V","Render","ak","net/minecraft/src","0"
"getFontRendererFromRenderManager","getFontRendererFromRenderManager","a","()LFontRenderer;","()Lkd;","Render","ak","net/minecraft/src","0"
"renderShadowOnBlock","renderShadowOnBlock","a","(LBlock;DDDIIIFFDDD)V","(Lly;DDDIIIFFDDD)V","Render","ak","net/minecraft/src","0"
"setRenderManager","setRenderManager","a","(LRenderManager;)V","(Lkx;)V","Render","ak","net/minecraft/src","0"
"renderOffsetAABB","renderOffsetAABB","a","(LAxisAlignedBB;DDD)V","(Lcf;DDD)V","Render","ak","net/minecraft/src","0"
"getWorldFromRenderManager","getWorldFromRenderManager","b","()LWorld;","()Lcn;","Render","ak","net/minecraft/src","0"
"loadTexture","loadTexture","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","Render","ak","net/minecraft/src","0"
"renderEntityOnFire","renderEntityOnFire","a","(LEntity;DDDF)V","(Lkh;DDDF)V","Render","ak","net/minecraft/src","0"
"renderAABB","renderAABB","a","(LAxisAlignedBB;)V","(Lcf;)V","Render","ak","net/minecraft/src","0"
"setStateIfMobInteractsWithPlate","setStateIfMobInteractsWithPlate","h","(LWorld;III)V","(Lcn;III)V","BlockPressurePlate","al","net/minecraft/src","0"
"setThrowableHeading","setThrowableHeading","a","(DDDFF)V","(DDDFF)V","EntitySnowball","ao","net/minecraft/src","0"
"onCraftMatrixChanged","onCraftMatrixChanged","a","(LIInventory;)V","(Lgh;)V","CraftingInventoryCB","ar","net/minecraft/src","0"
"onCraftGuiClosed","onCraftGuiClosed","a","(LEntityPlayer;)V","(Ldm;)V","CraftingInventoryCB","ar","net/minecraft/src","0"
"unload100OldestChunks","unload100OldestChunks","a","()Z","()Z","IChunkProvider","aw","net/minecraft/src","0"
"chunkExists","chunkExists","a","(II)Z","(II)Z","IChunkProvider","aw","net/minecraft/src","0"
"saveChunks","saveChunks","a","(ZLIProgressUpdate;)Z","(ZLnu;)Z","IChunkProvider","aw","net/minecraft/src","0"
"canSave","canSave","b","()Z","()Z","IChunkProvider","aw","net/minecraft/src","0"
"populate","populate","a","(LIChunkProvider;II)V","(Law;II)V","IChunkProvider","aw","net/minecraft/src","0"
"provideChunk","provideChunk","b","(II)LChunk;","(II)Lga;","IChunkProvider","aw","net/minecraft/src","0"
"onUpdate","onUpdate","a","(LWorld;)V","(Lcn;)V","SpawnerAnimals","az","net/minecraft/src","0"
"getRandomSpawningPointInChunk","getRandomSpawningPointInChunk","a","(LWorld;II)LChunkPosition;","(Lcn;II)Lmt;","SpawnerAnimals","az","net/minecraft/src","0"
"performSpawning","performSpawning","a","(LWorld;ILIProgressUpdate;)I","(Lcn;ILnu;)I","SpawnerAnimals","az","net/minecraft/src","0"
"getBreakSound","getBreakSound","a","()Ljava/lang/String;","()Ljava/lang/String;","StepSound","bb","net/minecraft/src","0"
"getPitch","getPitch","c","()F","()F","StepSound","bb","net/minecraft/src","0"
"getVolume","getVolume","b","()F","()F","StepSound","bb","net/minecraft/src","0"
"getStepSound","getStepSound","d","()Ljava/lang/String;","()Ljava/lang/String;","StepSound","bb","net/minecraft/src","0"
"renderBlockTorch","renderBlockTorch","b","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderEastFace","renderEastFace","c","(LBlock;DDDI)V","(Lly;DDDI)V","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockFallingSand","renderBlockFallingSand","a","(LBlock;LWorld;III)V","(Lly;Lcn;III)V","RenderBlocks","bc","net/minecraft/src","0"
"renderNorthFace","renderNorthFace","e","(LBlock;DDDI)V","(Lly;DDDI)V","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockFluids","renderBlockFluids","j","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockCropsImpl","renderBlockCropsImpl","b","(LBlock;IDDD)V","(Lly;IDDD)V","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockReed","renderBlockReed","h","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderBottomFace","renderBottomFace","a","(LBlock;DDDI)V","(Lly;DDDI)V","RenderBlocks","bc","net/minecraft/src","0"
"getFluidHeight","getFluidHeight","a","(IIILMaterial;)F","(IIILgb;)F","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockMinecartTrack","renderBlockMinecartTrack","f","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockCactusImpl","renderBlockCactusImpl","b","(LBlock;IIIFFF)Z","(Lly;IIIFFF)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockFire","renderBlockFire","d","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockAsItem","renderBlockAsItem","a","(LBlock;F)V","(Lly;F)V","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockStairs","renderBlockStairs","n","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockCactus","renderBlockCactus","l","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockOnInventory","renderBlockOnInventory","a","(LBlock;)V","(Lly;)V","RenderBlocks","bc","net/minecraft/src","0"
"renderSouthFace","renderSouthFace","f","(LBlock;DDDI)V","(Lly;DDDI)V","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockLever","renderBlockLever","c","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockByRenderType","renderBlockByRenderType","a","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderTopFace","renderTopFace","b","(LBlock;DDDI)V","(Lly;DDDI)V","RenderBlocks","bc","net/minecraft/src","0"
"renderWestFace","renderWestFace","d","(LBlock;DDDI)V","(Lly;DDDI)V","RenderBlocks","bc","net/minecraft/src","0"
"renderStandardBlock","renderStandardBlock","k","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderTorchAtAngle","renderTorchAtAngle","a","(LBlock;DDDDD)V","(Lly;DDDDD)V","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockCrops","renderBlockCrops","i","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderStandardBlockWithColorMultiplier","renderStandardBlockWithColorMultiplier","a","(LBlock;IIIFFF)Z","(Lly;IIIFFF)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderCrossedSquares","renderCrossedSquares","a","(LBlock;IDDD)V","(Lly;IDDD)V","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockLadder","renderBlockLadder","g","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockRedstoneWire","renderBlockRedstoneWire","e","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderItemIn3d","renderItemIn3d","a","(I)Z","(I)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockDoor","renderBlockDoor","o","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockUsingTexture","renderBlockUsingTexture","a","(LBlock;IIII)V","(Lly;IIII)V","RenderBlocks","bc","net/minecraft/src","0"
"renderBlockFence","renderBlockFence","m","(LBlock;III)Z","(Lly;III)Z","RenderBlocks","bc","net/minecraft/src","0"
"anyPlayerInRange","anyPlayerInRange","a","()Z","()Z","TileEntityMobSpawner","bd","net/minecraft/src","0"
"updateDelay","updateDelay","c","()V","()V","TileEntityMobSpawner","bd","net/minecraft/src","0"
"checkARBOcclusion","checkARBOcclusion","a","()Z","()Z","OpenGlCapsChecker","be","net/minecraft/src","0"
"downloadAndInstallResource","downloadAndInstallResource","a","(Ljava/net/URL;Ljava/lang/String;JI)V","(Ljava/net/URL;Ljava/lang/String;JI)V","ThreadDownloadResources","bf","net/minecraft/src","0"
"downloadResource","downloadResource","a","(Ljava/net/URL;Ljava/io/File;J)V","(Ljava/net/URL;Ljava/io/File;J)V","ThreadDownloadResources","bf","net/minecraft/src","0"
"loadResource","loadResource","a","(Ljava/io/File;Ljava/lang/String;)V","(Ljava/io/File;Ljava/lang/String;)V","ThreadDownloadResources","bf","net/minecraft/src","0"
"reloadResources","reloadResources","a","()V","()V","ThreadDownloadResources","bf","net/minecraft/src","0"
"closeMinecraft","closeMinecraft","b","()V","()V","ThreadDownloadResources","bf","net/minecraft/src","0"
"checkForBurnout","checkForBurnout","a","(LWorld;IIIZ)Z","(Lcn;IIIZ)Z","BlockRedstoneTorch","bg","net/minecraft/src","0"
"isIndirectlyPowered","isIndirectlyPowered","h","(LWorld;III)Z","(Lcn;III)Z","BlockRedstoneTorch","bg","net/minecraft/src","0"
"keyTyped","keyTyped","a","(CI)V","(CI)V","GuiScreen","bh","net/minecraft/src","0"
"getClipboardString","getClipboardString","c","()Ljava/lang/String;","()Ljava/lang/String;","GuiScreen","bh","net/minecraft/src","0"
"setWorldAndResolution","setWorldAndResolution","a","(Lnet/minecraft/client/Minecraft;II)V","(Lnet/minecraft/client/Minecraft;II)V","GuiScreen","bh","net/minecraft/src","0"
"drawScreen","drawScreen","a","(IIF)V","(IIF)V","GuiScreen","bh","net/minecraft/src","0"
"mouseMovedOrUp","mouseMovedOrUp","b","(III)V","(III)V","GuiScreen","bh","net/minecraft/src","0"
"mouseClicked","mouseClicked","a","(III)V","(III)V","GuiScreen","bh","net/minecraft/src","0"
"doesGuiPauseGame","doesGuiPauseGame","b","()Z","()Z","GuiScreen","bh","net/minecraft/src","0"
"initGui","initGui","a","()V","()V","GuiScreen","bh","net/minecraft/src","0"
"handleMouseInput","handleMouseInput","e","()V","()V","GuiScreen","bh","net/minecraft/src","0"
"handleInput","handleInput","d","()V","()V","GuiScreen","bh","net/minecraft/src","0"
"updateScreen","updateScreen","g","()V","()V","GuiScreen","bh","net/minecraft/src","0"
"handleKeyboardInput","handleKeyboardInput","f","()V","()V","GuiScreen","bh","net/minecraft/src","0"
"deleteWorld","deleteWorld","a","(ZI)V","(ZI)V","GuiScreen","bh","net/minecraft/src","0"
"drawDefaultBackground","drawDefaultBackground","i","()V","()V","GuiScreen","bh","net/minecraft/src","0"
"drawBackground","drawBackground","b","(I)V","(I)V","GuiScreen","bh","net/minecraft/src","0"
"onGuiClosed","onGuiClosed","h","()V","()V","GuiScreen","bh","net/minecraft/src","0"
"drawWorldBackground","drawWorldBackground","a","(I)V","(I)V","GuiScreen","bh","net/minecraft/src","0"
"actionPerformed","actionPerformed","a","(LGuiButton;)V","(Lfk;)V","GuiScreen","bh","net/minecraft/src","0"
"onPlayerUpdate","onPlayerUpdate","n","()V","()V","EntityPlayerSP","bi","net/minecraft/src","0"
"sendChatMessage","sendChatMessage","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","EntityPlayerSP","bi","net/minecraft/src","0"
"attackEntity","attackEntity","a","(LEntity;)V","(Lkh;)V","EntityPlayerSP","bi","net/minecraft/src","0"
"handleKeyPress","handleKeyPress","a","(IZ)V","(IZ)V","EntityPlayerSP","bi","net/minecraft/src","0"
"getPlayerArmorValue","getPlayerArmorValue","m","()I","()I","EntityPlayerSP","bi","net/minecraft/src","0"
"resetPlayerKeyState","resetPlayerKeyState","k","()V","()V","EntityPlayerSP","bi","net/minecraft/src","0"
"incrementPathIndex","incrementPathIndex","a","()V","()V","PathEntity","bl","net/minecraft/src","0"
"getPosition","getPosition","a","(LEntity;)LVec3D;","(Lkh;)Laj;","PathEntity","bl","net/minecraft/src","0"
"isFinished","isFinished","b","()Z","()Z","PathEntity","bl","net/minecraft/src","0"
"skipAllRenderPasses","skipAllRenderPasses","e","()Z","()Z","WorldRenderer","bn","net/minecraft/src","0"
"updateRenderer","updateRenderer","a","()V","()V","WorldRenderer","bn","net/minecraft/src","0"
"distanceToEntitySquared","distanceToEntitySquared","a","(LEntity;)F","(Lkh;)F","WorldRenderer","bn","net/minecraft/src","0"
"setDontDraw","setDontDraw","b","()V","()V","WorldRenderer","bn","net/minecraft/src","0"
"callOcclusionQueryList","callOcclusionQueryList","d","()V","()V","WorldRenderer","bn","net/minecraft/src","0"
"markDirty","markDirty","f","()V","()V","WorldRenderer","bn","net/minecraft/src","0"
"updateInFrustrum","updateInFrustrum","a","(LICamera;)V","(Loe;)V","WorldRenderer","bn","net/minecraft/src","0"
"getGLCallListForPass","getGLCallListForPass","a","(I)I","(I)I","WorldRenderer","bn","net/minecraft/src","0"
"setPosition","setPosition","a","(III)V","(III)V","WorldRenderer","bn","net/minecraft/src","0"
"stopRendering","stopRendering","c","()V","()V","WorldRenderer","bn","net/minecraft/src","0"
"setupGLTranslation","setupGLTranslation","g","()V","()V","WorldRenderer","bn","net/minecraft/src","0"
"addBlockDestroyEffects","addBlockDestroyEffects","a","(III)V","(III)V","EffectRenderer","bq","net/minecraft/src","0"
"addEffect","addEffect","a","(LEntityFX;)V","(Lnq;)V","EffectRenderer","bq","net/minecraft/src","0"
"addBlockHitEffects","addBlockHitEffects","a","(IIII)V","(IIII)V","EffectRenderer","bq","net/minecraft/src","0"
"clearEffects","clearEffects","a","(LWorld;)V","(Lcn;)V","EffectRenderer","bq","net/minecraft/src","0"
"updateEffects","updateEffects","a","()V","()V","EffectRenderer","bq","net/minecraft/src","0"
"getStatistics","getStatistics","b","()Ljava/lang/String;","()Ljava/lang/String;","EffectRenderer","bq","net/minecraft/src","0"
"renderParticles","renderParticles","a","(LEntity;F)V","(Lkh;F)V","EffectRenderer","bq","net/minecraft/src","0"
"renderLitParticles","renderLitParticles","b","(LEntity;F)V","(Lkh;F)V","EffectRenderer","bq","net/minecraft/src","0"
"isBoxInFrustum","isBoxInFrustum","a","(DDDDDD)Z","(DDDDDD)Z","ClippingHelper","bt","net/minecraft/src","0"
"renderSpecials","renderSpecials","a","(LEntityPlayer;F)V","(Ldm;F)V","RenderPlayer","bu","net/minecraft/src","0"
"scalePlayer","scalePlayer","b","(LEntityPlayer;F)V","(Ldm;F)V","RenderPlayer","bu","net/minecraft/src","0"
"drawFirstPersonHand","drawFirstPersonHand","b","()V","()V","RenderPlayer","bu","net/minecraft/src","0"
"renderPlayer","renderPlayer","a","(LEntityPlayer;DDDFF)V","(Ldm;DDDFF)V","RenderPlayer","bu","net/minecraft/src","0"
"setArmorModel","setArmorModel","a","(LEntityPlayer;I)Z","(Ldm;I)Z","RenderPlayer","bu","net/minecraft/src","0"
"matches","matches","a","([I)Z","([I)Z","CraftingRecipe","bv","net/minecraft/src","0"
"checkMatch","checkMatch","a","([IIIZ)Z","([IIIZ)Z","CraftingRecipe","bv","net/minecraft/src","0"
"getRecipeSize","getRecipeSize","a","()I","()I","CraftingRecipe","bv","net/minecraft/src","0"
"getCraftingResult","getCraftingResult","b","([I)LItemStack;","([I)Lev;","CraftingRecipe","bv","net/minecraft/src","0"
"getOffset","getOffset","a","(LEntityPainting;FF)V","(Ljc;FF)V","RenderPainting","bw","net/minecraft/src","0"
"renderThePainting","renderThePainting","a","(LEntityPainting;DDDFF)V","(Ljc;DDDFF)V","RenderPainting","bw","net/minecraft/src","0"
"setSizes","setSizes","a","(LEntityPainting;IIII)V","(Ljc;IIII)V","RenderPainting","bw","net/minecraft/src","0"
"distanceTo","distanceTo","a","(LPathPoint;)F","(La;)F","PathPoint","a","net/minecraft/src","0"
"isAssigned","isAssigned","a","()Z","()Z","PathPoint","a","net/minecraft/src","0"
"isThereANeighborChest","isThereANeighborChest","h","(LWorld;III)Z","(Lcn;III)Z","BlockChest","b","net/minecraft/src","0"
"setBB","setBB","b","(LAxisAlignedBB;)V","(Lcf;)V","AxisAlignedBB","cf","net/minecraft/src","0"
"setBounds","setBounds","c","(DDDDDD)LAxisAlignedBB;","(DDDDDD)Lcf;","AxisAlignedBB","cf","net/minecraft/src","0"
"offset","offset","d","(DDD)LAxisAlignedBB;","(DDD)Lcf;","AxisAlignedBB","cf","net/minecraft/src","0"
"calculateZOffset","calculateZOffset","c","(LAxisAlignedBB;D)D","(Lcf;D)D","AxisAlignedBB","cf","net/minecraft/src","0"
"expand","expand","b","(DDD)LAxisAlignedBB;","(DDD)Lcf;","AxisAlignedBB","cf","net/minecraft/src","0"
"getBoundingBox","getBoundingBox","a","(DDDDDD)LAxisAlignedBB;","(DDDDDD)Lcf;","AxisAlignedBB","cf","net/minecraft/src","0"
"calculateXOffset","calculateXOffset","a","(LAxisAlignedBB;D)D","(Lcf;D)D","AxisAlignedBB","cf","net/minecraft/src","0"
"copy","copy","c","()LAxisAlignedBB;","()Lcf;","AxisAlignedBB","cf","net/minecraft/src","0"
"clearBoundingBoxPool","clearBoundingBoxPool","a","()V","()V","AxisAlignedBB","cf","net/minecraft/src","0"
"isVecInXZ","isVecInXZ","b","(LVec3D;)Z","(Laj;)Z","AxisAlignedBB","cf","net/minecraft/src","0"
"getOffsetBoundingBox","getOffsetBoundingBox","c","(DDD)LAxisAlignedBB;","(DDD)Lcf;","AxisAlignedBB","cf","net/minecraft/src","0"
"addCoord","addCoord","a","(DDD)LAxisAlignedBB;","(DDD)Lcf;","AxisAlignedBB","cf","net/minecraft/src","0"
"getAverageEdgeLength","getAverageEdgeLength","b","()D","()D","AxisAlignedBB","cf","net/minecraft/src","0"
"calculateYOffset","calculateYOffset","b","(LAxisAlignedBB;D)D","(Lcf;D)D","AxisAlignedBB","cf","net/minecraft/src","0"
"getBoundingBoxFromPool","getBoundingBoxFromPool","b","(DDDDDD)LAxisAlignedBB;","(DDDDDD)Lcf;","AxisAlignedBB","cf","net/minecraft/src","0"
"isVecInYZ","isVecInYZ","a","(LVec3D;)Z","(Laj;)Z","AxisAlignedBB","cf","net/minecraft/src","0"
"intersectsWith","intersectsWith","a","(LAxisAlignedBB;)Z","(Lcf;)Z","AxisAlignedBB","cf","net/minecraft/src","0"
"isVecInXY","isVecInXY","c","(LVec3D;)Z","(Laj;)Z","AxisAlignedBB","cf","net/minecraft/src","0"
"calculateIntercept","calculateIntercept","a","(LVec3D;LVec3D;)LMovingObjectPosition;","(Laj;Laj;)Lmf;","AxisAlignedBB","cf","net/minecraft/src","0"
"pickCheckLootItem","pickCheckLootItem","a","(Ljava/util/Random;)LItemStack;","(Ljava/util/Random;)Lev;","WorldGenDungeons","cg","net/minecraft/src","0"
"pickMobSpawner","pickMobSpawner","b","(Ljava/util/Random;)Ljava/lang/String;","(Ljava/util/Random;)Ljava/lang/String;","WorldGenDungeons","cg","net/minecraft/src","0"
"updateCreeperScale","updateCreeperScale","a","(LEntityCreeper;F)V","(Ldd;F)V","RenderCreeper","d","net/minecraft/src","0"
"updateCreeperColorMultiplier","updateCreeperColorMultiplier","a","(LEntityCreeper;FF)I","(Ldd;FF)I","RenderCreeper","d","net/minecraft/src","0"
"drawBlockBreaking","drawBlockBreaking","a","(LEntityPlayer;LMovingObjectPosition;ILItemStack;F)V","(Ldm;Lmf;ILev;F)V","RenderGlobal","e","net/minecraft/src","0"
"renderEntities","renderEntities","a","(LVec3D;LICamera;F)V","(Laj;Loe;F)V","RenderGlobal","e","net/minecraft/src","0"
"renderStars","renderStars","f","()V","()V","RenderGlobal","e","net/minecraft/src","0"
"renderSky","renderSky","a","(F)V","(F)V","RenderGlobal","e","net/minecraft/src","0"
"checkOcclusionQueryResult","checkOcclusionQueryResult","a","(II)V","(II)V","RenderGlobal","e","net/minecraft/src","0"
"markBlocksForUpdate","markBlocksForUpdate","a","(IIIIII)V","(IIIIII)V","RenderGlobal","e","net/minecraft/src","0"
"clipRenderersByFrustum","clipRenderersByFrustum","a","(LICamera;F)V","(Loe;F)V","RenderGlobal","e","net/minecraft/src","0"
"renderClouds","renderClouds","b","(F)V","(F)V","RenderGlobal","e","net/minecraft/src","0"
"markRenderersForNewPosition","markRenderersForNewPosition","b","(III)V","(III)V","RenderGlobal","e","net/minecraft/src","0"
"renderSortedRenderers","renderSortedRenderers","a","(IIID)I","(IIID)I","RenderGlobal","e","net/minecraft/src","0"
"updateRenderers","updateRenderers","a","(LEntityPlayer;Z)Z","(Ldm;Z)Z","RenderGlobal","e","net/minecraft/src","0"
"renderCloudsFancy","renderCloudsFancy","c","(F)V","(F)V","RenderGlobal","e","net/minecraft/src","0"
"getDebugInfoEntities","getDebugInfoEntities","c","()Ljava/lang/String;","()Ljava/lang/String;","RenderGlobal","e","net/minecraft/src","0"
"updateClouds","updateClouds","d","()V","()V","RenderGlobal","e","net/minecraft/src","0"
"sortAndRender","sortAndRender","a","(LEntityPlayer;ID)I","(Ldm;ID)I","RenderGlobal","e","net/minecraft/src","0"
"changeWorld","changeWorld","a","(LWorld;)V","(Lcn;)V","RenderGlobal","e","net/minecraft/src","0"
"drawSelectionBox","drawSelectionBox","b","(LEntityPlayer;LMovingObjectPosition;ILItemStack;F)V","(Ldm;Lmf;ILev;F)V","RenderGlobal","e","net/minecraft/src","0"
"drawOutlinedBoundingBox","drawOutlinedBoundingBox","a","(LAxisAlignedBB;)V","(Lcf;)V","RenderGlobal","e","net/minecraft/src","0"
"getDebugInfoRenders","getDebugInfoRenders","b","()Ljava/lang/String;","()Ljava/lang/String;","RenderGlobal","e","net/minecraft/src","0"
"loadRenderers","loadRenderers","a","()V","()V","RenderGlobal","e","net/minecraft/src","0"
"renderAllRenderLists","renderAllRenderLists","a","(ID)V","(ID)V","RenderGlobal","e","net/minecraft/src","0"
"getLightValueExt","getLightValueExt","a","(IIIZ)I","(IIIZ)I","ChunkCache","ci","net/minecraft/src","0"
"getLightValue","getLightValue","d","(III)I","(III)I","ChunkCache","ci","net/minecraft/src","0"
"getChunkAt","getChunkAt","c","(II)LChunk;","(II)Lga;","ChunkProviderIso","ck","net/minecraft/src","0"
"setColorBuffer","setColorBuffer","a","(DDDD)Ljava/nio/FloatBuffer;","(DDDD)Ljava/nio/FloatBuffer;","RenderHelper","i","net/minecraft/src","0"
"setColorBuffer","setColorBuffer","a","(FFFF)Ljava/nio/FloatBuffer;","(FFFF)Ljava/nio/FloatBuffer;","RenderHelper","i","net/minecraft/src","0"
"enableStandardItemLighting","enableStandardItemLighting","b","()V","()V","RenderHelper","i","net/minecraft/src","0"
"disableStandardItemLighting","disableStandardItemLighting","a","()V","()V","RenderHelper","i","net/minecraft/src","0"
