"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"levels","levels","b","I","I","com/mojang/minecraft/level/NoiseMap","com/mojang/minecraft/a/a","com/mojang/minecraft/level","0"
"random","random","a","Ljava/util/Random;","Ljava/util/Random;","com/mojang/minecraft/level/NoiseMap","com/mojang/minecraft/a/a","com/mojang/minecraft/level","0"
"flag","flag","d","Z","Z","com/mojang/minecraft/level/NoiseMap","com/mojang/minecraft/a/a","com/mojang/minecraft/level","0"
"fuzz","fuzz","c","I","I","com/mojang/minecraft/level/NoiseMap","com/mojang/minecraft/a/a","com/mojang/minecraft/level","0"
"model","model","g","[F","[F","com/mojang/minecraft/renderer/Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"projection","projection","f","[F","[F","com/mojang/minecraft/renderer/Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"m_Frustum","m_Frustum","a","[[F","[[F","com/mojang/minecraft/renderer/Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"frustum","frustum","b","Lcom/mojang/minecraft/renderer/Frustum;","Lcom/mojang/minecraft/b/c;","com/mojang/minecraft/renderer/Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"projectionBuffer","projectionBuffer","c","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","com/mojang/minecraft/renderer/Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"clipBuffer","clipBuffer","e","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","com/mojang/minecraft/renderer/Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"clip","clip","h","[F","[F","com/mojang/minecraft/renderer/Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"modelBuffer","modelBuffer","d","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","com/mojang/minecraft/renderer/Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"u","u","b","F","F","com/mojang/minecraft/particle/Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"tex","tex","a","I","I","com/mojang/minecraft/particle/Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"zzd","zzd","w","F","F","com/mojang/minecraft/particle/Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"lifetime","lifetime","y","I","I","com/mojang/minecraft/particle/Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"yyd","yyd","v","F","F","com/mojang/minecraft/particle/Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"age","age","x","I","I","com/mojang/minecraft/particle/Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"xxd","xxd","u","F","F","com/mojang/minecraft/particle/Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"size","size","d","F","F","com/mojang/minecraft/particle/Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"v","v","c","F","F","com/mojang/minecraft/particle/Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"width","width","a","I","I","com/mojang/minecraft/level/LevelGen","com/mojang/minecraft/a/d","com/mojang/minecraft/level","0"
"random","random","d","Ljava/util/Random;","Ljava/util/Random;","com/mojang/minecraft/level/LevelGen","com/mojang/minecraft/a/d","com/mojang/minecraft/level","0"
"depth","depth","c","I","I","com/mojang/minecraft/level/LevelGen","com/mojang/minecraft/a/d","com/mojang/minecraft/level","0"
"height","height","b","I","I","com/mojang/minecraft/level/LevelGen","com/mojang/minecraft/a/d","com/mojang/minecraft/level","0"
"rotA","rotA","d","F","F","com/mojang/minecraft/character/Zombie","com/mojang/minecraft/d/a","com/mojang/minecraft/character","0"
"speed","speed","c","F","F","com/mojang/minecraft/character/Zombie","com/mojang/minecraft/d/a","com/mojang/minecraft/character","0"
"textureManager","textureManager","v","Lcom/mojang/minecraft/renderer/Textures;","Lcom/mojang/minecraft/b/a;","com/mojang/minecraft/character/Zombie","com/mojang/minecraft/d/a","com/mojang/minecraft/character","0"
"timeOffset","timeOffset","b","F","F","com/mojang/minecraft/character/Zombie","com/mojang/minecraft/d/a","com/mojang/minecraft/character","0"
"zombieModel","zombieModel","u","Lcom/mojang/minecraft/character/ZombieModel;","Lcom/mojang/minecraft/d/c;","com/mojang/minecraft/character/Zombie","com/mojang/minecraft/d/a","com/mojang/minecraft/character","0"
"rot","rot","a","F","F","com/mojang/minecraft/character/Zombie","com/mojang/minecraft/d/a","com/mojang/minecraft/character","0"
"p","p","m","I","I","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"hasTexture","hasTexture","k","Z","Z","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"hasColor","hasColor","j","Z","Z","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"array","array","c","[F","[F","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"vertices","vertices","d","I","I","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"noColor","noColor","n","Z","Z","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"tesselator","tesselator","a","Lcom/mojang/minecraft/renderer/Tesselator;","Lcom/mojang/minecraft/b/b;","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"r","r","g","F","F","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"v","v","f","F","F","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"length","length","l","I","I","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"b","b","i","F","F","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"buffer","buffer","b","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"g","g","h","F","F","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"u","u","e","F","F","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"textureManager","textureManager","b","Lcom/mojang/minecraft/renderer/Textures;","Lcom/mojang/minecraft/b/a;","com/mojang/minecraft/particle/ParticleEngine","com/mojang/minecraft/c/a","com/mojang/minecraft/particle","0"
"particles","particles","a","Ljava/util/List;","Ljava/util/List;","com/mojang/minecraft/particle/ParticleEngine","com/mojang/minecraft/c/a","com/mojang/minecraft/particle","0"
"dirty","dirty","n","Z","Z","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"aabb","aabb","a","Lcom/mojang/minecraft/phys/AABB;","Lcom/mojang/minecraft/f/a;","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"x1","x1","h","I","I","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"y0","y0","f","I","I","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"level","level","d","Lcom/mojang/minecraft/level/Level;","Lcom/mojang/minecraft/a/g;","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"z1","z1","j","I","I","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"totalTime","totalTime","q","J","J","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"z","z","m","F","F","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"lists","lists","o","I","I","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"x","x","k","F","F","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"visible","visible","b","Z","Z","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"updates","updates","c","I","I","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"z0","z0","g","I","I","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"x0","x0","e","I","I","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"y1","y1","i","I","I","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"y","y","l","F","F","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"t","t","p","Lcom/mojang/minecraft/renderer/Tesselator;","Lcom/mojang/minecraft/b/b;","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"totalUpdates","totalUpdates","r","I","I","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"y1","y1","e","F","F","com/mojang/minecraft/phys/AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"z1","z1","f","F","F","com/mojang/minecraft/phys/AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"epsilon","epsilon","g","F","F","com/mojang/minecraft/phys/AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"x0","x0","a","F","F","com/mojang/minecraft/phys/AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"y0","y0","b","F","F","com/mojang/minecraft/phys/AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"z0","z0","c","F","F","com/mojang/minecraft/phys/AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"x1","x1","d","F","F","com/mojang/minecraft/phys/AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"surroundLists","surroundLists","c","I","I","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"level","level","a","Lcom/mojang/minecraft/level/Level;","Lcom/mojang/minecraft/a/g;","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"textureManager","textureManager","i","Lcom/mojang/minecraft/renderer/Textures;","Lcom/mojang/minecraft/b/a;","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"chunkY","chunkY","g","I","I","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"chunkX","chunkX","f","I","I","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"drawDistance","drawDistance","d","I","I","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"chunkZ","chunkZ","h","I","I","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"Z","Z","l","F","F","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"Y","Y","k","F","F","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"X","X","j","F","F","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"chunks","chunks","b","[Lcom/mojang/minecraft/level/Chunk;","[Lcom/mojang/minecraft/a/c;","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"sortedChunks","sortedChunks","e","[Lcom/mojang/minecraft/level/Chunk;","[Lcom/mojang/minecraft/a/c;","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"leg1","leg1","f","Lcom/mojang/minecraft/character/Cube;","Lcom/mojang/minecraft/d/b;","com/mojang/minecraft/character/ZombieModel","com/mojang/minecraft/d/c","com/mojang/minecraft/character","0"
"leg0","leg0","e","Lcom/mojang/minecraft/character/Cube;","Lcom/mojang/minecraft/d/b;","com/mojang/minecraft/character/ZombieModel","com/mojang/minecraft/d/c","com/mojang/minecraft/character","0"
"arm1","arm1","d","Lcom/mojang/minecraft/character/Cube;","Lcom/mojang/minecraft/d/b;","com/mojang/minecraft/character/ZombieModel","com/mojang/minecraft/d/c","com/mojang/minecraft/character","0"
"arm0","arm0","c","Lcom/mojang/minecraft/character/Cube;","Lcom/mojang/minecraft/d/b;","com/mojang/minecraft/character/ZombieModel","com/mojang/minecraft/d/c","com/mojang/minecraft/character","0"
"body","body","b","Lcom/mojang/minecraft/character/Cube;","Lcom/mojang/minecraft/d/b;","com/mojang/minecraft/character/ZombieModel","com/mojang/minecraft/d/c","com/mojang/minecraft/character","0"
"head","head","a","Lcom/mojang/minecraft/character/Cube;","Lcom/mojang/minecraft/d/b;","com/mojang/minecraft/character/ZombieModel","com/mojang/minecraft/d/c","com/mojang/minecraft/character","0"
"thePlayer","thePlayer","a","Lcom/mojang/minecraft/Player;","Lcom/mojang/minecraft/d;","com/mojang/minecraft/level/DistanceSorter","com/mojang/minecraft/a/e","com/mojang/minecraft/level","0"
"charWidths","charWidths","a","[I","[I","com/mojang/minecraft/gui/Font","com/mojang/minecraft/e/a","com/mojang/minecraft/gui","0"
"fontTexture","fontTexture","b","I","I","com/mojang/minecraft/gui/Font","com/mojang/minecraft/e/a","com/mojang/minecraft/gui","0"
"compiled","compiled","k","Z","Z","com/mojang/minecraft/character/Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"polygons","polygons","e","[Lcom/mojang/minecraft/character/Polygon;","[Lcom/mojang/minecraft/d/d;","com/mojang/minecraft/character/Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"vertices","vertices","d","[Lcom/mojang/minecraft/character/Vertex;","[Lcom/mojang/minecraft/d/e;","com/mojang/minecraft/character/Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"textureOffsetY","textureOffsetY","g","I","I","com/mojang/minecraft/character/Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"list","list","l","I","I","com/mojang/minecraft/character/Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"y","y","i","F","F","com/mojang/minecraft/character/Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"x","x","h","F","F","com/mojang/minecraft/character/Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"z","z","j","F","F","com/mojang/minecraft/character/Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"xRot","xRot","a","F","F","com/mojang/minecraft/character/Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"textureOffsetX","textureOffsetX","f","I","I","com/mojang/minecraft/character/Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"zRot","zRot","c","F","F","com/mojang/minecraft/character/Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"yRot","yRot","b","F","F","com/mojang/minecraft/character/Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"pos","pos","a","Lcom/mojang/minecraft/character/Vec3;","Lcom/mojang/minecraft/d/f;","com/mojang/minecraft/character/Vertex","com/mojang/minecraft/d/e","com/mojang/minecraft/character","0"
"u","u","b","F","F","com/mojang/minecraft/character/Vertex","com/mojang/minecraft/d/e","com/mojang/minecraft/character","0"
"v","v","c","F","F","com/mojang/minecraft/character/Vertex","com/mojang/minecraft/d/e","com/mojang/minecraft/character","0"
"lightDepths","lightDepths","i","[I","[I","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"depth","depth","c","I","I","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"height","height","b","I","I","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"width","width","a","I","I","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"unprocessed","unprocessed","h","I","I","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"randValue","randValue","g","I","I","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"coords","coords","k","[I","[I","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"blocks","blocks","d","[B","[B","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"levelListeners","levelListeners","e","Ljava/util/ArrayList;","Ljava/util/ArrayList;","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"minecraft","minecraft","j","Lcom/mojang/minecraft/Minecraft;","Lcom/mojang/minecraft/c;","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"random","random","f","Ljava/util/Random;","Ljava/util/Random;","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"vertices","vertices","a","[Lcom/mojang/minecraft/character/Vertex;","[Lcom/mojang/minecraft/d/e;","com/mojang/minecraft/character/Polygon","com/mojang/minecraft/d/d","com/mojang/minecraft/character","0"
"collisionBoxHeight","collisionBoxHeight","t","F","F","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"yd","yd","l","F","F","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"yaw","yaw","n","F","F","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"x","x","h","F","F","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"z","z","j","F","F","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"yo","yo","f","F","F","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"collisionBoxWidth","collisionBoxWidth","b","F","F","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"removed","removed","r","Z","Z","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"heightOffset","heightOffset","s","F","F","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"boundingBox","boundingBox","p","Lcom/mojang/minecraft/phys/AABB;","Lcom/mojang/minecraft/f/a;","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"pitch","pitch","o","F","F","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"xd","xd","k","F","F","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"zd","zd","m","F","F","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"zo","zo","g","F","F","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"y","y","i","F","F","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"xo","xo","e","F","F","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"level","level","a","Lcom/mojang/minecraft/level/Level;","Lcom/mojang/minecraft/a/g;","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"onGround","onGround","q","Z","Z","com/mojang/minecraft/Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"y","y","b","I","I","com/mojang/minecraft/HitResult","com/mojang/minecraft/e","com/mojang/minecraft","0"
"x","x","a","I","I","com/mojang/minecraft/HitResult","com/mojang/minecraft/e","com/mojang/minecraft","0"
"f","f","d","I","I","com/mojang/minecraft/HitResult","com/mojang/minecraft/e","com/mojang/minecraft","0"
"z","z","c","I","I","com/mojang/minecraft/HitResult","com/mojang/minecraft/e","com/mojang/minecraft","0"
"x","x","a","F","F","com/mojang/minecraft/character/Vec3","com/mojang/minecraft/d/f","com/mojang/minecraft/character","0"
"y","y","b","F","F","com/mojang/minecraft/character/Vec3","com/mojang/minecraft/d/f","com/mojang/minecraft/character","0"
"z","z","c","F","F","com/mojang/minecraft/character/Vec3","com/mojang/minecraft/d/f","com/mojang/minecraft/character","0"
"font","font","t","Lcom/mojang/minecraft/gui/Font;","Lcom/mojang/minecraft/e/a;","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"running","running","e","Z","Z","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"cursor","cursor","q","Lorg/lwjgl/input/Cursor;","Lorg/lwjgl/input/Cursor;","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"textureManager","textureManager","s","Lcom/mojang/minecraft/renderer/Textures;","Lcom/mojang/minecraft/b/a;","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"yMouseAxis","yMouseAxis","r","I","I","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"appletMode","appletMode","c","Z","Z","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"fogColor0","fogColor0","g","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"levelRenderer","levelRenderer","k","Lcom/mojang/minecraft/level/LevelRenderer;","Lcom/mojang/minecraft/a/f;","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"level","level","j","Lcom/mojang/minecraft/level/Level;","Lcom/mojang/minecraft/a/g;","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"particleEngine","particleEngine","n","Lcom/mojang/minecraft/particle/ParticleEngine;","Lcom/mojang/minecraft/c/a;","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"selectBuffer","selectBuffer","y","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"height","height","b","I","I","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"entities","entities","o","Ljava/util/ArrayList;","Ljava/util/ArrayList;","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
